"Name","test_mse.mean","State","Created","Runtime","latent_encoder_depth","latent_encoder_width","poly_degree","pre_processor_layers","ring_emb_dim","num_ensemble","num_steps","test_68_ci.mean","test_95_ci.mean","test_99_ci.mean","test_median.mean","train_68_ci.mean","train_95_ci.mean","train_99_ci.mean","train_median.mean","train_mse.mean","test_rmse_in_newtons"
"laced-sound-208","1.0944868976419622","finished","2025-02-07T06:38:07.000Z","252","2","16","2","","3","32","10000","1.0229172300208698","2.222091306339611","2.722863110628995","0.6533913761377335","0.2143219912594015","0.5739671642130072","0.8622127175331116","0.14427874034101312","0.27304762466387317","4.653396533901288"
"lyric-eon-152","1.1417679624124006","finished","2025-02-07T04:19:53.000Z","236","1","8","2","","24","32","10000","0.9810692993077365","2.424002246423201","3.2247740788893267","0.6672347513112155","0.6798375248908997","1.938278620893305","3.185422962362116","0.4534906853329051","0.8812260790304705","4.752845586910275"
"worthy-gorge-273","1.036958783864975","finished","2025-02-07T09:26:20.000Z","392","3","64","2","[16,5]","12","32","10000","0.9696947661313144","2.0967546863989397","2.698646214875308","0.6092448071999983","0.11469781601970848","0.38338836485689337","0.6291168657216158","0.06908544965765694","0.1814547912641005","4.529450584670122"
"feasible-sea-181","0.9718959060582248","finished","2025-02-07T05:31:00.000Z","292","2","8","2","[8,8]","24","32","10000","0.873472742059014","2.0115792859684336","2.460796908898787","0.5647134482860565","0.3600197163495151","1.0724853548136624","1.5894889506426724","0.22175820984623648","0.47973760149695654","4.3850510624363075"
"smooth-haze-237","1.013121548024091","finished","2025-02-07T07:51:00.000Z","259","3","16","2","","24","32","10000","0.8547296903350137","2.1340502934022383","2.654380375688726","0.5588371780785647","0.41148515181107953","1.2516283013603904","1.9500228383324365","0.26708621328527277","0.5668638917532834","4.47708721644759"
"earnest-dew-312","0.9307352792132983","finished","2025-02-07T11:10:31.000Z","412","4","64","2","[8,8]","12","32","10000","0.8822533691471274","1.8544567606665872","2.377534118565646","0.5758724727413871","0.10983595997095108","0.3807838721708818","0.6403170607306741","0.06372030621225183","0.18018239465626804","4.291191210094519"
"dulcet-wood-245","1.064718480814587","finished","2025-02-07T08:10:30.000Z","337","3","32","2","[8,8]","3","32","10000","0.9749695089730348","2.1613026315515693","2.67763473499905","0.6208046092228456","0.20313997160304675","0.5067025423049927","0.773074513131922","0.14078922434286636","0.25018874217163434","4.58967754708828"
"flowing-cherry-201","1.034197148951617","finished","2025-02-07T06:18:42.000Z","310","2","16","2","[16,5]","24","32","10000","0.9668388962745668","2.0598594437945974","2.5806971246545967","0.651733322577043","0.2304846332831816","0.6028413718396967","0.9043199799277566","0.15612385354258798","0.28807763890786603","4.5234151334640575"
"restful-snowflake-258","0.9873235550793734","finished","2025-02-07T08:44:58.000Z","326","4","8","2","[16,5]","3","32","10000","0.95936381816864","1.9193881208246404","2.379510689865459","0.6607903187925165","0.15952712974765085","0.4561388411305167","0.7098313244906339","0.10243283889510414","0.2215530208565972","4.419717670787706"
"giddy-sunset-213","1.1779373802921989","finished","2025-02-07T06:48:26.000Z","318","2","32","2","[8,8]","12","32","10000","1.0792130800810726","2.372864441438155","3.048417427323081","0.6911358020522378","0.1640442284670743","0.4338839758526195","0.6693011630665172","0.10593694922598926","0.21413032439622012","4.827539994615952"
"lemon-shadow-253","1.0841524411331525","finished","2025-02-07T08:32:22.000Z","352","3","32","2","[16,5]","12","32","10000","0.9818082072518088","2.212076512250033","2.856204238804904","0.6036469895731319","0.1268221830779856","0.3926766650243239","0.6301187493584373","0.07844112407077443","0.18822185424241153","4.6313750807613125"
"radiant-silence-188","1.025321987542239","finished","2025-02-07T05:49:16.000Z","298","1","64","2","[8,8]","3","32","10000","1.004749422723597","2.0236290368166836","2.5332246151837436","0.6338326985185797","0.3636468703096563","1.0652104832909324","2.140028725970875","0.22515074637803165","0.5357710150155154","4.503964034960192"
"summer-surf-207","1.2452599975195795","finished","2025-02-07T06:33:06.000Z","319","2","32","2","[8,8]","3","32","10000","1.1525357365608215","2.500066269527782","3.1261194185777144","0.74892042983662","0.21535613997416064","0.5472061877900903","0.8343399275432933","0.1463644192977385","0.2653986554254185","4.963577384706078"
"dazzling-resonance-248","0.9935953617095948","finished","2025-02-07T08:20:17.000Z","259","3","16","2","","12","32","10000","0.824093528769233","2.128230718049136","2.622341762889515","0.5026438209143552","0.3994278772310777","1.0434241782535203","1.5819431218233977","0.2646149613640525","0.4944623112678528","4.433733204332132"
"vibrant-resonance-255","1.003920790824023","finished","2025-02-07T08:38:15.000Z","281","3","32","2","","12","32","10000","0.8799377435987646","2.0939186838540165","2.7054412094029514","0.5728499401699413","0.21378181468356736","0.501981645822525","0.7602240226485513","0.14225392991846258","0.25068830901926215","4.456711308341524"
"glamorous-fire-223","1.1894541491161694","finished","2025-02-07T07:15:46.000Z","296","2","64","2","","24","32","10000","1.0956025990572842","2.418069937012412","3.027162649414756","0.7297462685541674","0.29297734661535785","0.6258293119343844","0.9303911924362184","0.1870745284990831","0.3168884271925146","4.85108217430248"
"absurd-dawn-234","1.2190014882521196","finished","2025-02-07T07:43:05.000Z","358","2","64","2","[16,5]","12","32","10000","1.1182483570142223","2.4575918967073616","3.1831605326045644","0.7174787738106467","0.15134752474047922","0.4200887544588609","0.6698081926866011","0.0951454151760448","0.20690613985061648","4.910965650524107"
"magic-field-227","0.9034103317694232","finished","2025-02-07T07:25:52.000Z","293","3","8","2","[8,8]","12","32","10000","0.8082711290229451","1.8960438587448811","2.341618602926081","0.5324739732525565","0.2393354448405179","0.6487853743813254","0.9833412170410156","0.15919892354445023","0.30727276476946747","4.227730597448215"
"fallen-fire-250","0.884381657296961","finished","2025-02-07T08:24:38.000Z","307","4","8","2","[8,8]","24","32","10000","0.8204433809627186","1.8087579282847317","2.2737407142465766","0.5442118725993417","0.1616116694428704","0.49727775291963056","0.7801619659770619","0.10287406227805396","0.23530207167972217","4.182968959082749"
"rosy-sound-228","1.2567263137210498","finished","2025-02-07T07:26:30.000Z","361","2","64","2","[16,5]","3","32","10000","1.1542177417061543","2.524788975715637","3.2439685843207617","0.7468881932171908","0.14945885809985074","0.4087917425415733","0.6483978087251837","0.09452186118472708","0.2028893611647866","4.986377254679204"
"efficient-feather-220","1.2191756259311328","finished","2025-02-07T07:06:54.000Z","260","3","8","2","","24","32","10000","1.0630860816348682","2.618367411873557","3.180157954042608","0.6398607465353879","0.7960485978560015","2.347850116816434","3.6382704864848745","0.5004999231208455","1.0534753365950151","4.911316410399781"
"cosmic-dream-195","0.966431739655408","finished","2025-02-07T06:04:20.000Z","305","2","8","2","[16,5]","12","32","10000","0.9432655681263316","1.891682104630904","2.404868548566645","0.6389752355488864","0.19702663746747104","0.5462450601837852","0.8481064547191967","0.12713035941123962","0.26381690258329565","4.372706931099695"
"pleasant-frog-200","1.1192576424642042","finished","2025-02-07T06:17:35.000Z","320","2","32","2","[8,8]","24","32","10000","1.0107167932120236","2.2740600650960747","2.909499878233129","0.6739275888963179","0.20801463316787372","0.5308362922885201","0.8189939368854869","0.13933464749292893","0.25879533317956055","4.7057604227045084"
"sweet-surf-215","1.199115360325033","finished","2025-02-07T06:53:46.000Z","331","2","32","2","[16,5]","12","32","10000","1.1099409813230687","2.4023338718847795","3.0663070353594692","0.7295063869519667","0.19776578383012253","0.4977278573946519","0.777146274393255","0.13204773583195423","0.2465315352786671","4.870743522901214"
"breezy-donkey-290","0.9502021507783368","finished","2025-02-07T10:13:00.000Z","354","4","32","2","[8,8]","12","32","10000","0.8474352278492667","1.9695687808773736","2.5074410872025923","0.5585511557080529","0.18436173552816565","0.48919572071595624","0.755365176634355","0.12397642975503748","0.2376129315658049","4.3358353628006645"
"zany-serenity-173","1.0522710247473284","finished","2025-02-07T05:13:48.000Z","233","1","16","2","","3","32","10000","1.0086394981904463","2.1210830320011484","2.7820730859583076","0.6466306691819971","0.4410690665245056","1.2861300273375078","2.8446494449268687","0.2820686237378554","0.6679983355782249","4.562770074461628"
"icy-grass-198","1.1049442453817888","finished","2025-02-07T06:13:30.000Z","244","1","64","2","","12","32","10000","1.0812200280753048","2.2388781092383643","2.6709660183299673","0.6903399283235724","0.5118905929001895","1.3290692242709072","2.363298871300437","0.3258699124509638","0.646867730400779","4.675574278244552"
"rose-sky-247","1.0406369675289502","finished","2025-02-07T08:16:08.000Z","352","3","32","2","[16,5]","3","32","10000","0.9486561200835488","2.0953182632272895","2.724177046255632","0.6154972829601981","0.12741893258961765","0.3923671543598175","0.6291637041352012","0.07926347038962624","0.1884829591621052","4.537476652724275"
"generous-cosmos-206","1.1279212534427645","finished","2025-02-07T06:33:00.000Z","306","2","16","2","[16,5]","3","32","10000","1.0953868952664465","2.19944965839386","2.740537941455841","0.7302984270182523","0.2308247766711495","0.5961934978311713","0.8932816602967002","0.15593914281238208","0.28600516373460944","4.723937778450736"
"fluent-eon-196","1.2872969833287329","finished","2025-02-07T06:08:23.000Z","306","1","64","2","[16,5]","12","32","10000","1.29251290993257","2.501006841659546","3.1194237795743076","0.811304124918851","0.346803681416945","1.047117552974007","1.9979932633313269","0.21221047910777005","0.5141779997132041","5.0466612502972605"
"rose-yogurt-302","0.9070278649980372","finished","2025-02-07T10:44:24.000Z","365","4","64","2","","24","32","10000","0.8090891756794669","1.8994680859825828","2.3483728712255303","0.5129228911616586","0.2866003838452426","0.7196572856469587","1.1138736551458186","0.18585073541511188","0.34948397224599664","4.236186708436979"
"absurd-durian-157","1.1338889544660395","finished","2025-02-07T04:33:16.000Z","237","1","8","2","","3","32","10000","1.0527619502761147","2.339072487571023","3.088478326797486","0.6664053743535822","0.5050832791761919","1.532386216250333","3.131899031725797","0.32496677203611896","0.7593525160442699","4.736418196589072"
"fresh-glade-232","1.24553844332695","finished","2025-02-07T07:37:20.000Z","343","2","64","2","[8,8]","12","32","10000","1.1582508195530286","2.493984254923734","3.215631452473727","0.7493469498374246","0.14430607719854874","0.3950379653410478","0.624361975626512","0.0913172946734862","0.1961622739380056","4.9641322929435"
"youthful-microwave-307","0.9936552914706144","finished","2025-02-07T10:57:25.000Z","430","4","64","2","[16,5]","3","32","10000","0.9165332073515112","1.988376183943315","2.539158409292048","0.6030093919147145","0.10979552296074954","0.3809389119798487","0.6397392099553888","0.06392483006824147","0.18009998175230893","4.433866914982883"
"legendary-microwave-279","0.9995807653123682","finished","2025-02-07T09:44:25.000Z","379","4","32","2","[16,5]","24","32","10000","0.9046532674269244","2.0399123430252075","2.5740234580906955","0.5891830257394097","0.3044693984768607","0.7417896281589161","1.1335745508020574","0.19975085150111804","0.36130613359537994","4.447067524312923"
"ethereal-waterfall-233","0.9960778599435632","finished","2025-02-07T07:40:27.000Z","309","3","16","2","[8,8]","24","32","10000","0.8994851383295926","2.0428412827578457","2.531121156432412","0.5927850766615435","0.24296945062550632","0.635402565652674","0.973074414513328","0.16458829695528204","0.30585904690352356","4.439268590650588"
"unique-microwave-231","1.0094729228453203","finished","2025-02-07T07:36:02.000Z","263","3","8","2","","12","32","10000","0.8556348518891768","2.147087508981878","2.650241808457808","0.5282418809153817","0.41239972006190906","1.128876799886877","1.7017223834991455","0.2692138308828527","0.5251114612275903","4.469018121971481"
"peach-sky-162","1.152581724253568","finished","2025-02-07T04:46:42.000Z","237","1","8","2","","12","32","10000","0.9856474291194568","2.508678750558333","3.269831971688704","0.6099320324984464","0.525462042201649","1.9116245183077725","3.2998895428397437","0.32652765241536225","0.8328229459849271","4.775299807359373"
"quiet-morning-272","1.0218433981592006","finished","2025-02-07T09:25:27.000Z","315","4","16","2","[8,8]","3","32","10000","0.9138648618351328","2.1015646891160444","2.575266350399364","0.6139606440609152","0.3414596373384649","0.8193364685231989","1.1895279667594216","0.223689543929967","0.39610865441235626","4.496317289397394"
"peach-sponge-295","0.9213891327381134","finished","2025-02-07T10:25:06.000Z","301","4","32","2","","12","32","10000","0.7507268732244318","1.973284970630299","2.508490421555259","0.49414995177225635","0.190411548722874","0.5005433369766582","0.7642876234921542","0.1297050267457962","0.2421988695859909","4.269591462896688"
"elated-universe-263","0.8929397328333422","finished","2025-02-07T09:00:03.000Z","324","4","8","2","[16,5]","12","32","10000","0.8379049599170685","1.758418327028101","2.1897461143406955","0.5668355930935253","0.15733669020912863","0.4533842016350139","0.7122253667224537","0.10154445266181772","0.22031972218643536","4.203159324121174"
"skilled-shadow-221","1.1712257211858577","finished","2025-02-07T07:09:38.000Z","367","2","64","2","[16,5]","24","32","10000","1.0765311961824244","2.3431499871340664","3.0311339497566223","0.6960489831187509","0.1560758569023826","0.4519977623766119","0.7298140254887667","0.0969263044270602","0.21831952712752603","4.813767153783898"
"avid-donkey-170","1.0702796903523533","finished","2025-02-07T05:06:39.000Z","284","1","32","2","[8,8]","3","32","10000","1.0254698287356985","2.1639531308954414","2.6900563673539595","0.6652228344570507","0.4004217142408544","1.1148512255061755","2.2168056639758023","0.25578749721700494","0.5576345920562744","4.601648277610206"
"fluent-firefly-166","1.256529759276997","finished","2025-02-07T04:57:28.000Z","310","1","32","2","[16,5]","24","32","10000","1.2730176069519736","2.4564478288997305","2.9596498987891455","0.7786068428646434","0.3649283376607028","1.0435974652116948","2.006702433932911","0.22311296246268533","0.5188570808280598","4.9859872998721775"
"dandy-cloud-277","0.9647377024997364","finished","2025-02-07T09:38:22.000Z","362","4","32","2","[8,8]","24","32","10000","0.8707240738651969","1.9846216358921744","2.5057680986144324","0.5681980672207746","0.1886731291359121","0.4984275021336295","0.7632689746943387","0.126517268744382","0.2411957315423272","4.368872838799196"
"still-smoke-167","1.123146490617232","finished","2025-02-07T05:00:24.000Z","235","1","16","2","","24","32","10000","1.0576039173386311","2.2895477468317207","2.927524675022472","0.6742709522897546","0.5189363224939867","1.591748215935447","2.713180260224776","0.3270354054190896","0.7214920845898715","4.713928389941952"
"fresh-forest-219","1.2619791003790768","finished","2025-02-07T07:03:44.000Z","352","2","64","2","[8,8]","24","32","10000","1.1534321362322026","2.5579246228391472","3.2703901800242337","0.7171649797396227","0.14847093956037002","0.4066081778569655","0.6399225538427179","0.0946137485179034","0.20079029419205405","4.996787263350956"
"wild-fire-276","1.0032736970619722","finished","2025-02-07T09:36:14.000Z","266","4","16","2","","3","32","10000","0.904003616083752","2.0595530488274316","2.4438499212265015","0.5422772914171219","0.24773054231296887","0.6445405374873768","0.989664765921506","0.1632782600142739","0.31057024137540296","4.455274753296007"
"glamorous-resonance-257","1.009743800217455","finished","2025-02-07T08:42:57.000Z","388","3","64","2","[8,8]","24","32","10000","0.9107853120023554","2.080019316890023","2.6935041059147227","0.5661765242164786","0.12296481701460751","0.38364170356230304","0.6268745444037698","0.07264394922689958","0.18464765765450217","4.4696176797504155"
"pious-glade-193","0.9584033543413336","finished","2025-02-07T05:59:34.000Z","285","2","8","2","[8,8]","12","32","10000","0.85257073153149","2.0061646699905396","2.469305471940474","0.5393398729237643","0.352306758815592","1.1378429586237129","1.6714043400504373","0.2218060181899504","0.4945031783797525","4.354506479298246"
"radiant-sunset-189","1.0788381695747375","finished","2025-02-07T05:50:11.000Z","306","2","8","2","[16,5]","3","32","10000","1.0350661196491937","2.1350884545933115","2.598402825268832","0.6748915775255724","0.20967610315843063","0.5722709514878013","0.8630631511861627","0.13737878067926926","0.2744247561151331","4.620010156800307"
"silvery-thunder-163","1.111181985248219","finished","2025-02-07T04:50:40.000Z","284","1","16","2","[8,8]","24","32","10000","1.0866816477342085","2.19087891145186","2.647104176607999","0.6710950081998651","0.34728907726027747","1.0336542346260764","2.0866549990393897","0.20981033552776684","0.5169954191554677","4.688753210424749"
"treasured-fog-268","1.0732983134009622","finished","2025-02-07T09:14:37.000Z","322","3","64","2","","3","32","10000","0.939225200902332","2.2246130163019355","2.8703763457861813","0.5950708606026389","0.1152983768419786","0.3861888999288732","0.6289870576425032","0.0696757970885797","0.182135285301642","4.60813296621715"
"avid-shadow-153","1.082871512933211","finished","2025-02-07T04:23:51.000Z","273","1","8","2","[8,8]","3","32","10000","0.923532410101457","2.3069445978511465","3.041804714636369","0.5677561949599873","0.4735010103745894","1.6860424930399114","3.1166403510353784","0.29643209955909033","0.7676359794356606","4.628638282844723"
"peachy-donkey-177","1.1468822739341042","finished","2025-02-07T05:22:20.000Z","284","1","16","2","[16,5]","12","32","10000","1.1202808726917617","2.2448082837191494","2.802879745310003","0.6879824725064364","0.372461581772024","1.1056214354254983","2.215881022540006","0.22761070050976492","0.550515434958718","4.763478383768858"
"earnest-wind-256","0.9791748848828402","finished","2025-02-07T08:39:54.000Z","303","4","8","2","[8,8]","3","32","10000","0.9168540727008472","1.9770229133692656","2.457960237156261","0.5908309438011863","0.17045374621044507","0.5401627042076804","0.8514179858294401","0.10807483440095728","0.25056673179973254","4.401441270952172"
"dandy-waterfall-175","1.0567198612473228","finished","2025-02-07T05:17:43.000Z","275","1","16","2","[8,8]","12","32","10000","0.9974888508970088","2.1147967143492266","2.6634335842999546","0.6210400841452859","0.35675111413002014","1.056612041863528","2.1905760656703603","0.21452140266245065","0.5329078977758234","4.572405238569669"
"fine-flower-254","0.9561991420659152","finished","2025-02-07T08:35:24.000Z","268","4","8","2","","24","32","10000","0.787669525905089","2.0584642832929436","2.5478276664560493","0.4883051243695346","0.3234700560569763","0.9732100909406488","1.4954822280190208","0.20895650847391647","0.4421010450883346","4.349496176665532"
"young-thunder-297","0.8963561979207125","finished","2025-02-07T10:30:08.000Z","418","4","64","2","[8,8]","24","32","10000","0.8527325364676389","1.7993865663355046","2.2918224063786594","0.5507671250538393","0.10949092426083304","0.38160777904770593","0.6408202973279086","0.0639126558195461","0.18034350330179388","4.211192474160581"
"swept-leaf-212","1.0792739391326904","finished","2025-02-07T06:47:14.000Z","300","2","16","2","[16,5]","12","32","10000","1.0330416533080014","2.145720893686468","2.5880095308477227","0.6814033226533369","0.2446260994130915","0.6140390363606539","0.913495648990978","0.16554659740491348","0.2961268804290078","4.620943131077713"
"glorious-firefly-275","0.9893385347994892","finished","2025-02-07T09:32:54.000Z","326","3","64","2","","12","32","10000","0.8722018504684622","2.0702484195882622","2.663421804254705","0.5751418688080527","0.12986024130474438","0.3892708420753479","0.6179820082404397","0.07661557468501004","0.18839063427665015","4.424225363473429"
"lucky-forest-187","1.0726947025819258","finished","2025-02-07T05:45:24.000Z","286","2","8","2","[8,8]","3","32","10000","0.9896710135719992","2.2227584448727695","2.7145470922643486","0.6261967528950084","0.33839481798085297","0.9990730123086408","1.478154475038702","0.21291661127047104","0.4491183703595942","4.60683700308047"
"glowing-grass-244","1.0395339077169246","finished","2025-02-07T08:10:00.000Z","303","3","16","2","[8,8]","12","32","10000","0.9670898805965076","2.086903685873205","2.581948247822848","0.6508733196692034","0.20427616888826544","0.5337783098220825","0.8225560242479498","0.13924474878744644","0.2590065327557651","4.535071186006089"
"vital-wood-262","0.9752493311058392","finished","2025-02-07T08:56:08.000Z","330","3","64","2","","24","32","10000","0.8700727684931322","2.042478398843245","2.4968243728984487","0.5685816271738573","0.3855040831999345","0.881981448693709","1.331566875631159","0.2603017064658078","0.43540785800326953","4.392609627786997"
"icy-terrain-210","1.0728780898180874","finished","2025-02-07T06:42:20.000Z","293","2","16","2","[8,8]","12","32","10000","1.027984082698822","2.117327782240781","2.5775726816870947","0.6707519482482563","0.23403779349543832","0.7011219425634905","1.1034015579657122","0.1579438488591801","0.32237435199997644","4.607230777282193"
"lively-snow-269","1.0297230251810767","finished","2025-02-07T09:15:22.000Z","333","4","16","2","[16,5]","24","32","10000","0.9602124907753684","2.086153230883858","2.6233785802667793","0.6288003853776238","0.21680061654611069","0.5662775066765872","0.8591007210991599","0.1429276249625466","0.2728777094320817","4.513619972393794"
"silvery-wood-239","1.0838526690548116","finished","2025-02-07T07:55:21.000Z","304","3","16","2","[8,8]","3","32","10000","0.9795611771670256","2.205337882041931","2.733396383849058","0.632483569058505","0.20619404857808893","0.5333252169869163","0.8210809555920687","0.14117063040083103","0.25916389985518024","4.630734740498467"
"royal-serenity-168","1.3127835176207805","finished","2025-02-07T05:02:40.000Z","237","1","32","2","","24","32","10000","1.2368517572229558","2.6988709406419233","3.381803122433749","0.8175220326943831","0.6227034384554083","1.9412446347149936","3.059156439521096","0.39945942705327814","0.8440025665543296","5.0963745262888525"
"lilac-sound-148","1.1219790198586204","finished","2025-02-07T04:10:08.000Z","285","1","8","2","[8,8]","24","32","10000","0.9603912938724865","2.399275638840415","3.1248083981600674","0.5836798440326344","0.4454077807339755","1.5385666218670933","2.899431683800437","0.2708953077142889","0.7109705155546014","4.711477772643413"
"cosmic-vortex-249","1.0963843613862991","finished","2025-02-07T08:22:01.000Z","283","3","32","2","","3","32","10000","0.9457290551879188","2.2690864963964983","2.8896853165193037","0.6001875725659457","0.12413167953491212","0.39806650985370984","0.6336592056534507","0.07684022323651747","0.18849978121844205","4.657428481496733"
"northern-sea-150","1.0865255973555823","finished","2025-02-07T04:14:54.000Z","298","1","8","2","[16,5]","24","32","10000","0.990977016362277","2.20909583568573","2.782875256104903","0.6231585388833826","0.3613804009827701","1.1038441495461897","2.3326602198860864","0.22231439433314584","0.5552304061976346","4.636441235700436"
"laced-star-315","0.9423054456710817","finished","2025-02-07T11:17:25.000Z","427","4","64","2","[16,5]","12","32","10000","0.9055277705192566","1.849785040725361","2.3978678204796533","0.5847693315961144","0.10932343927296724","0.3808854141018607","0.6391516815532338","0.06347965313629671","0.17992958291010422","4.3177811802117105"
"different-flower-172","1.082118727944114","finished","2025-02-07T05:11:24.000Z","296","1","32","2","[16,5]","3","32","10000","1.021802848035639","2.170843319459395","2.6753964099017056","0.6349093263799493","0.38292475180192426","1.0922954028302974","2.2241580919785933","0.2387107854539698","0.5531959642063488","4.627029146788556"
"summer-feather-278","0.966023867780512","finished","2025-02-07T09:40:42.000Z","313","4","16","2","[8,8]","12","32","10000","0.8884562037207864","1.958590800111944","2.393767075105147","0.5977292656898499","0.28697029704397375","0.70772385597229","1.0547349723902617","0.190611178224737","0.3431852581826123","4.371784107315064"
"elated-frog-191","1.004626672376286","finished","2025-02-07T05:55:19.000Z","254","2","8","2","","3","32","10000","0.9793900197202507","2.005092599175193","2.4111158414320513","0.633484959602356","0.209859621795741","0.5570039586587385","0.8482654853300615","0.1404733197255568","0.2724099674008109","4.458277845028257"
"laced-leaf-235","1.0096651180223986","finished","2025-02-07T07:45:38.000Z","321","3","16","2","[16,5]","24","32","10000","0.9271062179045244","2.0656917853788896","2.5545419454574585","0.6236176490783691","0.3061806722120805","0.7751390446316112","1.1832268888300117","0.20688394795764575","0.3756114488298243","4.469443533505958"
"toasty-leaf-261","0.93505014072765","finished","2025-02-07T08:54:58.000Z","304","4","8","2","[8,8]","12","32","10000","0.8690894476392053","1.879959371956912","2.4089384837584062","0.5494142120534723","0.1607991118322719","0.4796497848900882","0.7460957115346735","0.10330768403681842","0.22899747436696832","4.301126626763609"
"vibrant-fog-286","1.0376026386564428","finished","2025-02-07T10:01:48.000Z","371","4","32","2","[16,5]","3","32","10000","0.9307119467041708","2.1294412558728997","2.664907390421087","0.6014981689778242","0.30481343919580633","0.7442388426173817","1.1330154483968562","0.20004179396412589","0.3620099831711162","4.530856549863025"
"glowing-valley-218","0.9007966355843976","finished","2025-02-07T07:01:27.000Z","326","3","8","2","[16,5]","24","32","10000","0.838962809606032","1.8299942829392173","2.3094927831129595","0.5630435212091967","0.21592228250070053","0.6027024279941212","0.9044991081411188","0.13789038360118866","0.283687410029498","4.2216104509100765"
"playful-smoke-236","1.1695430685173382","finished","2025-02-07T07:49:04.000Z","291","2","64","2","","12","32","10000","1.0779734822836788","2.375865416093306","2.9817934252999048","0.6951714185151187","0.33176103234291077","0.7749238230965354","1.1521871415051548","0.23423205586996945","0.381933564489538","4.810308038563358"
"toasty-microwave-240","1.0838912617076526","finished","2025-02-07T07:59:42.000Z","358","3","32","2","[16,5]","24","32","10000","0.9909943707964636","2.2231298847631975","2.9007952971891924","0.6157532984560187","0.1265729530291124","0.3921601745215329","0.632930192080411","0.07810031013055281","0.18803684413433075","4.63081718286011"
"snowy-star-192","1.0708772106604143","finished","2025-02-07T05:59:26.000Z","241","1","64","2","","3","32","10000","1.0135267539457842","2.1563328721306543","2.756000822240656","0.6555998216975819","0.4425514502958818","1.2311962301080877","2.562156482176347","0.28921024094928394","0.6260563189333136","4.60293261228773"
"playful-donkey-246","1.0656291896646672","finished","2025-02-07T08:15:04.000Z","312","3","16","2","[16,5]","12","32","10000","0.996853465383703","2.1630736155943437","2.660904884338379","0.6575102318416942","0.32693717831915076","0.827653473073786","1.2524211515079846","0.21992596848444504","0.3989522782239047","4.59164002196114"
"crisp-dew-264","1.0415935584089973","finished","2025-02-07T09:01:40.000Z","380","3","64","2","[8,8]","3","32","10000","0.940569284287366","2.127894791689786","2.7417875203219326","0.598533424464139","0.12330122630704532","0.38329166715795343","0.6259987679394808","0.07300740751353177","0.1846847263249484","4.539561679438746"
"lunar-wildflower-160","1.048159295862371","finished","2025-02-07T04:41:51.000Z","289","1","8","2","[16,5]","12","32","10000","0.955985497344624","2.142561912536621","2.717264251275496","0.598520964384079","0.3847635415467349","1.188134106722745","2.533929456364025","0.24584556167775937","0.592398388819261","4.55384688076855"
"treasured-rain-284","0.9809361723336306","finished","2025-02-07T09:55:51.000Z","355","4","32","2","[8,8]","3","32","10000","0.8827953988855536","2.0205667235634546","2.546648399396376","0.5651655129411004","0.18903947824781592","0.49953744086352264","0.7638224796815352","0.1281035379929976","0.24196819554675708","4.405398031110682"
"olive-eon-158","1.0836132114583796","finished","2025-02-07T04:37:15.000Z","275","1","8","2","[8,8]","12","32","10000","0.9346428892829202","2.292789329182018","2.969866059043191","0.5829893594438379","0.4451365064490926","1.450533758510243","2.874963478608565","0.2736653306267478","0.69350896098397","4.630223173799882"
"neat-frost-184","1.3009298335422168","finished","2025-02-07T05:39:35.000Z","325","1","64","2","[16,5]","24","32","10000","1.289129376411438","2.5994596806439487","3.22061428156766","0.7886080254207958","0.3581061607057398","1.0381016731262207","2.000156272541393","0.21904608607292175","0.5181569077751853","5.073313678593315"
"vocal-shadow-270","1.0266844562508843","finished","2025-02-07T09:20:01.000Z","378","3","64","2","[8,8]","12","32","10000","0.9402867840095","2.088871156627482","2.7095584733919664","0.5967984985221516","0.12268745763735338","0.382444747469642","0.6265043291178617","0.07256479967724193","0.18410850248553537","4.506955521005804"
"valiant-dream-203","1.062536537647247","finished","2025-02-07T06:23:53.000Z","250","2","16","2","","24","32","10000","0.9253946012920804","2.239838719367981","2.7731579740842185","0.6119123581382964","0.35309428307745194","1.2363892263836331","1.938524153497484","0.22510506709416708","0.533824599451489",""
"vague-rain-267","0.9453984864733436","finished","2025-02-07T09:10:00.000Z","321","4","16","2","[8,8]","24","32","10000","0.8617281846024774","1.9170509305867285","2.4109353070909325","0.5857238308949904","0.21243088218298825","0.549614361741326","0.8387518200007352","0.14070599322969263","0.2670272656462409","4.324861756972482"
"lucky-durian-271","1.0670067288658835","finished","2025-02-07T09:20:57.000Z","268","4","16","2","","24","32","10000","0.9225754250179636","2.3064833879470825","2.737427169626409","0.5672668760473077","0.6846821904182434","1.7248906330628828","2.6581718921661377","0.4425043680451133","0.8178366097536954","4.594606870736578"
"serene-pine-238","1.0529202602126382","finished","2025-02-07T07:53:56.000Z","344","3","32","2","[8,8]","24","32","10000","0.9486761309883812","2.1606952006166633","2.7656305649063806","0.6267293732274662","0.21286790072917935","0.5255338224497709","0.7989739287983287","0.14569584754380313","0.2585328627716411","4.564177437820535"
"deft-glitter-211","1.2006197409196333","finished","2025-02-07T06:44:03.000Z","261","2","32","2","","3","32","10000","1.1140363216400146","2.418499632315202","3.0339448126879605","0.7034724327650937","0.16325822201642123","0.4291145015846599","0.6818438985131003","0.103741239417683","0.2134423933245919","4.8737979226319625"
